學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期內新辦理休學人數小計,因病學期內新辦理休學人數,因經濟困難學期內新辦理休學人數,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,因工作需求學期內新辦理休學人數,因懷孕學期內新辦理休學人數,因育嬰學期內新辦理休學人數,因兵役學期內新辦理休學人數,因出國學期內新辦理休學人數,因論文學期內新辦理休學人數,因適應不良學期內新辦理休學人數,因家人傷病學期內新辦理休學人數,因考試訓練學期內新辦理休學人數,其他學期內新辦理休學人數,至學期底總休學人數小計,因病至學期底總休學人數,因經濟困難至學期底總休學人數,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,因工作需求至學期底總休學人數,因懷孕至學期底總休學人數,因育嬰至學期底總休學人數,因兵役至學期底總休學人數,因出國至學期底總休學人數,因論文至學期底總休學人數,因適應不良至學期底總休學人數,因家人傷病至學期底總休學人數,因考試訓練至學期底總休學人數,其他至學期底總休學人數
106,2,私立,一般大學,1020,南華大學,碩士班(日間),女,338,27,4,1,1,0,15,0,0,0,0,3,0,2,0,1,82,8,11,2,5,29,7,0,0,4,9,0,5,0,2
106,2,私立,一般大學,1020,南華大學,碩士在職專班,女,212,10,1,0,0,0,7,0,0,0,0,0,0,0,1,1,39,4,2,1,2,15,2,2,0,1,6,0,1,1,2
106,2,私立,一般大學,1020,南華大學,博士班,女,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1
106,2,私立,一般大學,1021,真理大學,學士班(日間),男,"3,060",38,0,22,0,9,2,0,0,4,1,0,0,0,0,0,120,1,64,2,16,8,0,0,27,2,0,0,0,0,0
106,2,私立,一般大學,1021,真理大學,學士班(進修),男,163,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,13,1,5,1,0,1,0,0,3,0,0,0,1,1,0
106,2,私立,一般大學,1021,真理大學,碩士班(日間),男,87,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,12,0,6,0,0,2,0,0,2,0,0,0,0,0,2
106,2,私立,一般大學,1021,真理大學,碩士在職專班,男,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1021,真理大學,學士班(日間),女,"3,261",30,7,13,0,9,0,0,0,0,1,0,0,0,0,0,88,9,53,1,19,2,0,0,0,4,0,0,0,0,0
106,2,私立,一般大學,1021,真理大學,學士班(進修),女,117,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1021,真理大學,碩士班(日間),女,65,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,13,2,7,0,0,1,1,0,0,0,2,0,0,0,0
106,2,私立,一般大學,1021,真理大學,碩士在職專班,女,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1022,大同大學,學士班(日間),男,"2,345",51,5,0,11,14,6,0,0,7,2,0,0,0,1,5,123,16,6,17,51,15,0,0,7,2,0,0,0,1,8
106,2,私立,一般大學,1022,大同大學,碩士班(日間),男,242,10,2,0,1,1,1,0,0,4,0,1,0,0,0,0,30,2,4,2,7,7,0,0,4,0,1,0,0,0,3
106,2,私立,一般大學,1022,大同大學,碩士在職專班,男,221,16,0,0,0,0,13,0,1,0,0,1,0,0,0,1,71,3,1,1,1,59,0,4,0,0,1,0,0,0,1
106,2,私立,一般大學,1022,大同大學,博士班,男,64,7,0,0,0,0,6,0,0,0,0,0,0,0,0,1,28,2,3,0,0,17,0,1,0,0,0,0,0,0,5
106,2,私立,一般大學,1022,大同大學,學士班(日間),女,"1,399",9,1,0,0,5,1,0,0,0,1,0,1,0,0,0,37,6,1,1,20,3,0,0,0,1,0,1,0,0,4
106,2,私立,一般大學,1022,大同大學,碩士班(日間),女,120,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,2,3,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1022,大同大學,碩士在職專班,女,66,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,20,0,0,0,0,12,2,2,0,0,0,0,0,0,4
106,2,私立,一般大學,1022,大同大學,博士班,女,40,6,1,1,0,0,2,0,1,0,0,1,0,0,0,0,13,3,1,0,0,7,0,1,0,0,1,0,0,0,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),男,"7,307",74,3,5,2,23,22,0,0,10,3,0,0,0,3,3,305,16,37,5,61,77,0,0,70,15,0,7,0,8,9
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),男,"2,537",61,4,5,1,2,37,0,0,11,0,0,0,0,1,0,311,12,41,2,5,151,0,0,90,3,0,2,0,4,1
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),男,502,16,2,5,0,1,2,0,0,1,0,3,0,0,0,2,80,3,11,0,3,22,0,0,19,1,6,0,1,0,14
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,男,216,16,0,2,0,0,11,0,0,0,1,2,0,0,0,0,62,2,6,0,0,46,0,0,1,2,2,0,0,1,2
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,男,72,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,0,3,0,0,4,0,0,2,0,1,0,0,0,2
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),女,"5,887",45,7,7,3,6,16,1,0,0,2,0,1,1,1,0,163,16,30,3,33,55,1,2,1,8,0,5,1,2,6
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),女,"1,765",33,4,11,0,0,16,0,0,0,2,0,0,0,0,0,205,11,53,1,6,115,2,4,1,8,0,0,0,4,0
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),女,369,9,0,1,0,0,1,0,1,0,0,2,0,0,0,4,60,1,12,0,0,19,1,4,0,0,5,1,1,3,13
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,女,187,5,0,1,0,0,3,0,0,0,0,1,0,0,0,0,28,4,2,0,0,19,0,1,0,0,1,0,0,0,1
106,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1024,崑山科技大學,學士班(日間),男,"4,756",113,2,6,31,13,31,0,0,25,2,0,0,0,0,3,550,12,26,141,68,103,0,0,164,7,0,1,0,0,28
106,2,私立,技專校院,1024,崑山科技大學,學士班(進修),男,"2,303",109,1,2,0,10,25,0,0,9,0,0,0,0,0,62,479,5,22,0,24,70,0,0,45,1,0,0,0,0,312
106,2,私立,技專校院,1024,崑山科技大學,碩士班(日間),男,287,9,1,1,0,1,5,0,0,0,0,0,0,0,0,1,72,4,4,17,4,30,0,0,7,1,3,0,0,0,2
106,2,私立,技專校院,1024,崑山科技大學,碩士在職專班,男,133,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,23,0,2,0,0,7,0,0,0,0,0,0,0,0,14
106,2,私立,技專校院,1024,崑山科技大學,博士班,男,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,1,4,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1024,崑山科技大學,學士班(日間),女,"3,286",49,1,2,13,14,12,0,0,1,2,0,2,0,0,2,198,8,16,61,50,37,1,0,0,7,0,7,0,0,11
106,2,私立,技專校院,1024,崑山科技大學,學士班(進修),女,"1,195",45,1,9,0,5,10,0,0,0,1,0,0,0,0,19,194,3,14,0,11,21,2,0,0,2,0,0,0,0,141
106,2,私立,技專校院,1024,崑山科技大學,碩士班(日間),女,137,5,0,0,1,0,2,0,0,0,0,2,0,0,0,0,20,0,3,3,0,11,0,0,0,0,3,0,0,0,0
106,2,私立,技專校院,1024,崑山科技大學,碩士在職專班,女,43,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,1,0,0,4,0,0,0,0,0,0,0,0,6
106,2,私立,技專校院,1024,崑山科技大學,博士班,女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),男,"5,072",78,3,10,0,4,7,0,0,8,3,0,0,0,0,43,432,7,14,0,6,10,0,0,18,3,0,0,0,0,374
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),男,"1,376",75,3,0,0,0,7,0,0,5,0,0,0,0,0,60,477,6,4,0,2,32,0,0,45,0,0,0,0,0,388
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),男,115,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,49,0,0,0,0,3,0,0,0,0,0,0,0,0,46
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,男,121,11,1,0,0,0,5,0,0,0,0,0,0,0,0,5,39,2,0,0,0,10,0,0,0,0,0,0,0,0,27
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),女,"7,188",74,8,13,0,7,0,0,0,0,1,0,0,0,0,45,321,15,20,1,11,4,0,0,0,5,0,0,0,0,265
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),女,"1,585",66,1,4,0,0,9,1,0,0,0,0,0,0,0,51,312,5,16,0,2,35,1,0,0,0,0,0,0,0,253
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),女,122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0,3,0,0,0,0,0,0,0,0,27
106,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,女,123,8,1,0,0,1,0,0,0,0,0,0,0,0,0,6,39,2,0,0,1,4,2,0,0,0,0,0,0,0,30
106,2,私立,技專校院,1026,樹德科技大學,學士班(日間),男,"3,413",146,10,25,26,16,25,0,1,23,4,0,0,1,0,15,146,10,25,26,16,25,0,1,23,4,0,0,1,0,15
106,2,私立,技專校院,1026,樹德科技大學,學士班(進修),男,946,61,2,7,9,4,19,0,0,10,1,0,0,1,0,8,61,2,7,9,4,19,0,0,10,1,0,0,1,0,8
106,2,私立,技專校院,1026,樹德科技大學,碩士班(日間),男,158,15,0,1,0,1,6,0,1,3,1,1,0,0,0,1,15,0,1,0,1,6,0,1,3,1,1,0,0,0,1
106,2,私立,技專校院,1026,樹德科技大學,碩士在職專班,男,221,19,0,1,4,0,12,0,1,0,0,1,0,0,0,0,19,0,1,4,0,12,0,1,0,0,1,0,0,0,0
106,2,私立,技專校院,1026,樹德科技大學,博士班,男,9,6,0,1,1,0,3,0,0,0,0,0,0,0,0,1,6,0,1,1,0,3,0,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1026,樹德科技大學,學士班(日間),女,"4,568",105,7,32,8,21,18,3,1,2,5,0,1,1,0,6,105,7,32,8,21,18,3,1,2,5,0,1,1,0,6
106,2,私立,技專校院,1026,樹德科技大學,學士班(進修),女,"1,011",32,3,8,0,4,15,1,0,0,1,0,0,0,0,0,32,3,8,0,4,15,1,0,0,1,0,0,0,0,0
106,2,私立,技專校院,1026,樹德科技大學,碩士班(日間),女,137,22,1,4,5,0,8,1,2,0,0,1,0,0,0,0,22,1,4,5,0,8,1,2,0,0,1,0,0,0,0
106,2,私立,技專校院,1026,樹德科技大學,碩士在職專班,女,218,20,0,2,1,0,11,0,4,0,0,1,0,0,0,1,20,0,2,1,0,11,0,4,0,0,1,0,0,0,1
106,2,私立,技專校院,1026,樹德科技大學,博士班,女,18,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),男,"1,136",16,2,0,2,4,0,0,0,0,0,0,0,0,0,8,52,3,3,5,9,3,0,0,4,2,0,0,0,0,23
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),男,124,7,0,0,0,1,2,0,0,0,0,2,0,0,0,2,23,1,0,1,2,8,0,2,0,0,2,0,1,0,6
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,男,59,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,14,0,0,0,0,0,0,3,0,0,4,0,0,0,7
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),女,"1,827",22,3,1,0,6,0,2,0,0,0,0,3,0,0,7,63,4,4,0,13,0,2,0,0,2,0,3,0,0,35
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),女,226,13,1,1,1,0,3,1,0,0,0,3,0,0,0,3,44,1,3,4,0,12,1,5,0,0,8,0,0,0,10
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,女,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,女,51,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,1,0,0,0,5,0,4,0,0,0,0,0,0,6
106,2,私立,一般大學,1028,臺北醫學大學,學士班(日間),男,"2,038",21,0,0,1,14,1,0,0,0,0,0,1,0,0,4,117,2,1,1,95,3,0,0,1,1,0,1,0,0,12
106,2,私立,一般大學,1028,臺北醫學大學,碩士班(日間),男,225,11,0,0,0,3,4,0,0,0,0,1,0,0,0,3,35,1,0,0,9,10,0,2,2,0,2,0,0,0,9
106,2,私立,一般大學,1028,臺北醫學大學,碩士在職專班,男,63,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,2,0,0,4,12,0,2,0,0,0,0,0,0,1
106,2,私立,一般大學,1028,臺北醫學大學,博士班,男,260,19,2,0,0,0,3,0,1,1,0,11,0,0,0,1,48,3,0,0,2,11,0,3,1,3,18,0,0,0,7
106,2,私立,一般大學,1028,臺北醫學大學,學士班(日間),女,"2,741",25,2,1,0,17,2,0,0,0,0,0,0,0,0,3,139,3,2,0,113,4,0,2,0,3,0,0,0,0,12
106,2,私立,一般大學,1028,臺北醫學大學,學士班(進修),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,一般大學,1028,臺北醫學大學,碩士班(日間),女,395,21,1,0,0,1,6,0,2,0,0,2,0,0,0,9,74,1,2,0,19,17,0,9,0,1,3,0,0,0,22
106,2,私立,一般大學,1028,臺北醫學大學,碩士在職專班,女,196,14,0,0,0,0,11,1,1,0,0,1,0,0,0,0,53,2,0,0,0,29,2,13,0,0,4,0,0,0,3
106,2,私立,一般大學,1028,臺北醫學大學,博士班,女,193,8,0,0,0,0,5,0,2,0,0,1,0,0,0,0,33,2,0,0,2,11,0,9,0,0,5,0,0,0,4
106,2,私立,一般大學,1029,中山醫學大學,學士班(日間),男,"2,519",22,1,1,4,12,0,0,0,0,1,0,0,1,1,1,103,1,1,26,55,1,0,0,3,5,0,0,1,1,9
106,2,私立,一般大學,1029,中山醫學大學,學士班(進修),男,66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1029,中山醫學大學,碩士班(日間),男,157,12,1,0,0,0,4,0,0,0,0,2,1,1,0,3,28,2,0,1,0,7,0,0,1,0,4,1,1,0,11
106,2,私立,一般大學,1029,中山醫學大學,碩士在職專班,男,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1
106,2,私立,一般大學,1029,中山醫學大學,博士班,男,142,9,2,0,0,0,0,0,0,0,0,5,0,0,0,2,24,4,0,0,0,6,0,1,0,0,7,0,0,0,6
106,2,私立,一般大學,1029,中山醫學大學,學士班(日間),女,"3,746",36,6,0,8,16,1,1,0,0,1,0,1,1,0,1,162,8,0,38,84,1,1,0,0,14,0,1,1,0,14
106,2,私立,一般大學,1029,中山醫學大學,學士班(進修),女,93,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,0,1,0,0,0,0,0,0,3
106,2,私立,一般大學,1029,中山醫學大學,碩士班(日間),女,295,7,0,0,0,0,2,0,0,0,0,1,0,2,0,2,46,1,3,4,2,13,1,3,0,0,7,2,1,0,9
106,2,私立,一般大學,1029,中山醫學大學,碩士在職專班,女,109,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,10,0,1,0,0,0,0,0,0,2
106,2,私立,一般大學,1029,中山醫學大學,博士班,女,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,3,0,1,0,4,0,0,0,0,3,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,二專(日間),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,五專,男,87,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,學士班(日間),男,"4,178",64,4,6,10,19,14,0,0,11,0,0,0,0,0,0,258,10,19,47,62,55,0,0,55,2,0,0,1,0,7
106,2,私立,技專校院,1030,龍華科技大學,學士班(進修),男,"2,847",84,1,8,11,7,44,0,0,9,0,0,0,2,0,2,191,3,17,19,23,93,0,0,27,1,0,0,3,0,5
106,2,私立,技專校院,1030,龍華科技大學,碩士班(日間),男,222,11,0,0,0,1,6,0,0,3,0,1,0,0,0,0,40,0,0,1,2,17,0,0,11,1,8,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,碩士在職專班,男,152,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,五專,女,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,學士班(日間),女,"2,319",32,3,4,2,12,6,0,0,0,3,0,0,0,0,2,121,5,13,13,49,30,1,0,0,3,0,2,0,0,5
106,2,私立,技專校院,1030,龍華科技大學,學士班(進修),女,"1,112",30,2,4,0,2,15,4,0,0,1,0,0,0,0,2,70,6,9,1,4,37,6,0,0,2,0,0,0,0,5
106,2,私立,技專校院,1030,龍華科技大學,碩士班(日間),女,87,7,1,0,0,1,2,1,0,0,0,2,0,0,0,0,14,1,1,0,3,6,1,0,0,0,2,0,0,0,0
106,2,私立,技專校院,1030,龍華科技大學,碩士在職專班,女,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1031,輔英科技大學,五專,男,270,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,2,10,1,0,0,0,1,0,0,0,0,0
106,2,私立,技專校院,1031,輔英科技大學,學士班(日間),男,"1,770",26,1,5,2,6,3,0,0,4,0,0,0,0,1,4,127,2,16,14,28,23,0,0,25,2,0,0,0,4,13
106,2,私立,技專校院,1031,輔英科技大學,學士班(進修),男,460,19,0,3,0,1,11,0,0,2,0,0,0,0,0,2,75,1,8,0,5,46,0,1,7,0,0,0,0,1,6
106,2,私立,技專校院,1031,輔英科技大學,碩士班(日間),男,47,5,1,0,0,0,1,0,0,2,0,0,0,0,0,1,12,1,1,0,1,4,0,0,4,0,0,0,0,0,1
106,2,私立,技專校院,1031,輔英科技大學,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1031,輔英科技大學,五專,女,"2,432",12,1,1,4,5,0,0,0,0,0,0,0,0,0,1,40,2,4,8,15,1,0,3,0,2,0,0,0,0,5
106,2,私立,技專校院,1031,輔英科技大學,學士班(日間),女,"3,524",39,7,9,2,7,6,0,1,0,0,0,1,0,2,4,214,19,27,10,57,38,6,13,0,7,0,2,1,8,26
106,2,私立,技專校院,1031,輔英科技大學,學士班(進修),女,673,25,0,3,0,3,14,2,0,0,0,0,0,0,1,2,109,0,8,0,6,71,6,1,0,0,0,1,2,4,10
106,2,私立,技專校院,1031,輔英科技大學,碩士班(日間),女,81,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,2,2,0,4,1,1,0,0,1,0,0,0,1
106,2,私立,技專校院,1031,輔英科技大學,碩士在職專班,女,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,4,0,0,0,0,0,0,0,0,2
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),男,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),男,"4,996",69,2,3,23,14,7,0,0,10,1,0,2,1,0,6,312,9,13,86,76,19,0,0,63,5,0,9,1,0,31
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),男,"2,101",44,2,2,0,2,27,0,0,10,1,0,0,0,0,0,258,8,14,4,9,125,0,1,53,1,0,0,0,0,43
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),男,212,5,0,0,2,0,1,0,0,2,0,0,0,0,0,0,43,0,1,8,0,10,0,0,16,0,0,0,0,0,8
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,男,224,8,0,0,0,0,7,0,0,0,0,0,0,0,0,1,38,0,0,2,0,24,0,0,0,0,0,0,0,0,12
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),女,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),女,"3,205",29,2,1,5,8,4,2,0,0,2,0,0,1,0,4,140,3,13,20,47,10,7,1,1,9,0,0,1,1,27
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),女,"1,404",27,2,1,0,2,18,0,0,0,0,0,0,0,0,4,140,13,16,2,3,91,3,0,1,1,0,0,0,0,10
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),女,98,5,1,0,2,0,1,0,0,0,0,1,0,0,0,0,21,1,1,4,0,10,1,0,0,1,1,0,0,0,2
106,2,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,女,51,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,14,2,0,1,0,8,1,0,0,0,0,0,0,0,2
106,2,私立,一般大學,1033,長榮大學,學士班(日間),男,"3,935",72,5,16,0,19,7,0,0,12,1,0,9,1,0,2,532,27,106,0,136,81,0,0,60,5,0,23,1,0,93
106,2,私立,一般大學,1033,長榮大學,學士班(進修),男,298,11,2,0,0,1,5,0,0,2,0,0,1,0,0,0,72,6,11,0,13,28,0,0,6,0,0,0,0,0,8
106,2,私立,一般大學,1033,長榮大學,碩士班(日間),男,165,19,0,3,0,0,4,0,0,3,0,9,0,0,0,0,102,2,18,0,5,19,0,3,9,0,21,0,0,0,25
106,2,私立,一般大學,1033,長榮大學,碩士在職專班,男,61,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,2,3,0,0,17,0,0,0,0,0,0,0,0,7
106,2,私立,一般大學,1033,長榮大學,博士班,男,25,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,22,2,3,0,3,13,0,0,0,0,1,0,0,0,0
106,2,私立,一般大學,1033,長榮大學,學士班(日間),女,"4,670",39,3,13,0,14,2,0,1,0,2,0,4,0,0,0,252,13,59,0,107,27,7,5,0,2,0,3,0,0,29
106,2,私立,一般大學,1033,長榮大學,學士班(進修),女,207,8,0,2,0,3,2,0,0,0,0,0,0,1,0,0,25,1,8,0,6,7,0,0,0,0,0,1,0,0,2
106,2,私立,一般大學,1033,長榮大學,碩士班(日間),女,242,23,1,2,0,0,9,1,4,0,0,5,1,0,0,0,133,9,25,0,7,49,8,10,0,0,11,1,0,0,13
106,2,私立,一般大學,1033,長榮大學,碩士在職專班,女,64,6,0,2,0,0,0,0,0,0,0,4,0,0,0,0,34,0,6,0,1,17,0,2,1,0,3,0,0,0,4
106,2,私立,一般大學,1033,長榮大學,博士班,女,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,5,2,3,0,0,2,0,0,0,1
106,2,私立,技專校院,1034,弘光科技大學,二專(進修),男,15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1034,弘光科技大學,五專,男,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1034,弘光科技大學,學士班(日間),男,"2,776",40,2,3,3,6,9,0,0,6,1,0,2,0,2,6,199,15,16,12,38,41,0,0,38,1,0,2,0,3,33
106,2,私立,技專校院,1034,弘光科技大學,學士班(進修),男,"1,482",40,1,3,1,1,17,0,0,9,0,0,0,0,1,7,224,10,14,4,29,90,0,1,45,0,0,0,0,1,30
106,2,私立,技專校院,1034,弘光科技大學,碩士班(日間),男,55,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,18,0,4,0,3,4,0,0,3,0,0,0,0,1,3
106,2,私立,技專校院,1034,弘光科技大學,碩士在職專班,男,29,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,13,0,0,0,0,6,0,0,4,1,0,0,0,1,1
106,2,私立,技專校院,1034,弘光科技大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1034,弘光科技大學,二專(進修),女,95,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,0,1,5,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1034,弘光科技大學,五專,女,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1034,弘光科技大學,學士班(日間),女,"5,339",45,4,4,4,19,5,0,0,0,0,0,2,1,1,5,216,20,25,8,67,41,6,6,0,4,0,2,1,3,33
106,2,私立,技專校院,1034,弘光科技大學,學士班(進修),女,"2,689",62,10,9,2,2,27,3,0,0,0,0,1,1,1,6,284,24,31,8,29,131,14,7,0,1,0,1,1,2,35
106,2,私立,技專校院,1034,弘光科技大學,碩士班(日間),女,136,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,38,1,0,0,3,18,1,2,0,0,6,0,0,0,7
106,2,私立,技專校院,1034,弘光科技大學,碩士在職專班,女,72,6,1,0,0,0,2,0,0,0,0,3,0,0,0,0,33,4,1,0,0,10,5,7,0,0,3,0,0,0,3
